concept_id,source_label,native_category,visual_category,occurrence_count,workflow_ids,source_descriptions,neighbor_context,decision,mapping_state,anchor_iri,canonical_role_iri,semantic_role,role_assignment,confidence,rationale,candidate_h2kg_terms 
https://w3id.org/h2kg/decode/workflow/concept/image-classification-on-nm-scale-method,Image classification on nm scale,,method,24,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; fib-measurements-on-gdl-or-mpl-and-catalyst-materials; fib-sem-on-cl-material; image-classification-on-nm-scale; image-fib-tomography-dataparameter-extraction-3d; ionomer-reconstruction-in-ccl-3d-images; lab-ct-measurements-on-gdl-or-mpl-materials; simulation-of-single-phase-3d-apparent-properties; simulation-of-two-phase-3d-apparent-properties; synch-ct-measurements-on-gdl-or-mpl-materials; voxel-based-3d-effective-diffusivity-simulation; voxel-based-3d-electric-conductiviy-simulation; voxel-based-3d-permability-simulation; voxel-based-3d-thermal-conductivity-simulation; water-retention-curve-simulation,"Image classification on nm scale
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image classification on nm scale0; Image classification on nm scale
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image classification on nm scale1",CCL 3D voxel data classified; CCL 3D voxel data raw; MPL 3D voxel data classified; MPL 3D voxel data raw,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/image-classification-on-nm-scale-method,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ActivationMechanismTimeScale"", ""label"": ""Activation Mechanism Time Scale"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#MembraneImmobilizationOnPyrexGlass"", ""label"": ""Membrane Immobilization On Pyrex Glass"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#NiFractionInNiPlusMg"", ""label"": ""Ni Fraction In Ni Plus Mg"", ""score"": 0.561}]"
https://w3id.org/h2kg/decode/workflow/concept/image-classification-on-tem-data-method,Image classification on TEM data,,method,6,distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction; electron-tomography-for-pt-c-and-ionomer-distribution-in-cl; high-resolution-electron-tomography-for-accessing-pt-and-ionomer-distribution-on-carbon-aggregate; image-based-ccl-effective-transport-property-computation-from-numerical-simulations; image-classification-on-tem-data; image-tem-data-parameter-extraction-3d,"Image classification on TEM data
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image classification on TEM data0",CCL 3D TEM voxel data raw; CCL 3D voxel data classified with ionomer and Pt,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/image-classification-on-tem-data-method,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PreCarbonizationTime"", ""label"": ""Pre Carbonization Time"", ""score"": 0.586}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#Magnification"", ""label"": ""Magnification"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#MembraneImmobilizationOnPyrexGlass"", ""label"": ""Membrane Immobilization On Pyrex Glass"", ""score"": 0.571}]"
https://w3id.org/h2kg/decode/workflow/concept/image-fib-tomography-dataparameter-extraction-3d-data,Image FIB tomography dataparameter extraction 3D,,data,34,0d-particle-population-degradation-model-coupled-with-performance-model-fitting; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; accelerated-stress-test-ast-on-nanostructured-electrodes; ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; cea-mea-model-europium-2d; current-modulated-hydrogen-flow-rate-spectroscopy-ch2s; differential-cell-testing; diffusivities-from-tortuosities; eis-on-nanostructured-electrodes; fib-sem-on-cl-material; fitting-of-the-europium-model; iet-1d-mea-with-water-transport-eis-model; iet-1d-mea-with-water-transport-in-ccl-eis-model; iet-1d-performance-model-for-mea-fitting; iet-1d-performance-model-for-mea-prediction; iet-composition-to-property-model; iet-ink-to-composition-model; image-classification-of-fib-tomography-data; image-classification-on-nm-scale; image-fib-tomography-dataparameter-extraction-3d; inpt-cl-process-model; ionomer-reconstruction-in-ccl-3d-images; irras-operando-or-in-situ-ftir; model-electrochemistry-in-a-rde-cell; modeling-of-mpl-coating-of-gdl; prism-preparation-for-atr-ftir; rotating-ring-disk-electrode-rrde,"Image FIB tomography dataparameter extraction 3D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image FIB tomography dataparameter extraction 3D0; Image FIB tomography dataparameter extraction 3D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image FIB tomography dataparameter extraction 3D1",CCL 3D voxel data classified; CCL thickness; Catalyst active particle density; Catalyst elemental composition; Catalyst loading; Catalyst support density; Catalyst-support ratio; MPL 3D voxel data classified; MPL density; MPL thickness; Mass of Pt in the membrane (aged),reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/image-fib-tomography-dataparameter-extraction-3d-data,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#TomographicReconstructionDataset"", ""label"": ""Tomographic Reconstruction Dataset"", ""score"": 0.61}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#TomographicProjectionDataset"", ""label"": ""Tomographic Projection Dataset"", ""score"": 0.59}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectronTomographyImaging"", ""label"": ""Electron Tomography Imaging"", ""score"": 0.587}]"
https://w3id.org/h2kg/decode/workflow/concept/image-parameter-extraction-2d-method,Image parameter extraction 2D,,method,55,0d-particle-population-degradation-model-coupled-with-performance-model-fitting; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; accelerated-stress-test-ast-on-nanostructured-electrodes; cea-mea-model-europium-2d; current-modulated-hydrogen-flow-rate-spectroscopy-ch2s; differential-cell-testing; diffusivities-from-tortuosities; eis-on-nanostructured-electrodes; electrical-conductivity; electrical-contact-resistance; electrical-tlm-characterization-of-a-gdl-with-defined-compression; fitting-of-the-europium-model; gas-permeability-of-a-gdl-with-defined-compression; iet-1d-mea-with-water-transport-eis-model; iet-1d-mea-with-water-transport-in-ccl-eis-model; iet-1d-performance-model-for-mea-fitting; iet-1d-performance-model-for-mea-prediction; iet-composition-to-property-model; iet-ink-to-composition-model; image-parameter-extraction-2d; ionomer-reconstruction-in-ccl-3d-images; irras-operando-or-in-situ-ftir; model-electrochemistry-in-a-rde-cell; mpl-parameter-estimation-from-gdl-and-substrate-data; prism-preparation-for-atr-ftir; rotating-ring-disk-electrode-rrde; sem-and-edx,"Image parameter extraction 2D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image parameter extraction 2D0; Image parameter extraction 2D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image parameter extraction 2D1; Image parameter extraction 2D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image parameter extraction 2D2; Image parameter extraction 2D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image parameter extraction 2D3",Binder distribution; CCL cross section 2D pixel data containing surface information of element distributions; CCL thickness; Catalyst active particle density; Catalyst elemental composition; Catalyst loading; Catalyst support density; Catalyst-support ratio; GDL cross section 2D pixel data containing surface information of element distributions; GDL substrate cross section 2D pixel data containing surface information of element distributions; GDL substrate density; GDL substrate thickness; GDL thickness; MPL cross section 2D pixel data containing surface information of element distributions; MPL density; MPL thickness; Mass of Pt in the membrane (aged); Teflon distribution,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/image-parameter-extraction-2d-method,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DipCoatingWithdrawalRate"", ""label"": ""Dip Coating Withdrawal Rate"", ""score"": 0.704}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#LatticeDistortionPercent"", ""label"": ""Lattice Distortion Percent"", ""score"": 0.702}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InkFormulationSpecificationMeasurement"", ""label"": ""Ink Formulation Specification Measurement"", ""score"": 0.655}]"
https://w3id.org/h2kg/decode/workflow/concept/image-tem-data-parameter-extraction-3d-method,Image TEM data parameter extraction 3D,,method,12,0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; 0d-particle-population-degradation-model-prediction; determination-of-cl-saturation-by-saxs-or-sans; electron-tomography-for-pt-c-and-ionomer-distribution-in-cl; high-resolution-electron-tomography-for-accessing-pt-and-ionomer-distribution-on-carbon-aggregate; iet-composition-to-property-model; iet-ink-to-composition-model; image-classification-on-tem-data; image-tem-data-parameter-extraction-3d; inpt-cl-process-model; ionomer-reconstruction-in-ccl-3d-images,"Image TEM data parameter extraction 3D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image TEM data parameter extraction 3D0",CCL 3D voxel data classified with ionomer and Pt; CCL ionomer distribution statistics; CCL structural parameters; Catalyst active particle density; Catalyst active particle diameter; Catalyst active particle radius distribution; Catalyst morphology; Catalyst support particle diameter; Catalyst-support ratio; Electrocatalyst structure,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/image-tem-data-parameter-extraction-3d-method,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#LatticeDistortionPercent"", ""label"": ""Lattice Distortion Percent"", ""score"": 0.606}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DipCoatingWithdrawalRate"", ""label"": ""Dip Coating Withdrawal Rate"", ""score"": 0.603}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SemiEmpiricalParameterA"", ""label"": ""Semi Empirical Parameter A"", ""score"": 0.594}]"
https://w3id.org/h2kg/decode/workflow/concept/image-x-ray-tomography-data-parameter-extraction-3d-data,Image X-ray tomography data parameter extraction 3D,,data,42,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; cea-mea-model-europium-2d; current-modulated-hydrogen-flow-rate-spectroscopy-ch2s; diffusivities-from-tortuosities; electrical-conductivity; electrical-contact-resistance; electrical-tlm-characterization-of-a-gdl-with-defined-compression; fitting-of-the-europium-model; gas-permeability-of-a-gdl-with-defined-compression; iet-1d-mea-with-water-transport-eis-model; iet-1d-performance-model-for-mea-prediction; image-classification-of-x-ray-tomography-data; image-x-ray-tomography-data-parameter-extraction-3d; modeling-of-hydrophobic-treatment-of-gdl; modeling-of-mpl-coating-of-gdl; mpl-parameter-estimation-from-gdl-and-substrate-data; mpl-saturation-determination-from-x-ray-ct-data,"Image X-ray tomography data parameter extraction 3D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image X-ray tomography data parameter extraction 3D0; Image X-ray tomography data parameter extraction 3D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image X-ray tomography data parameter extraction 3D1; Image X-ray tomography data parameter extraction 3D
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: established method
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: Image X-ray tomography data parameter extraction 3D2",GDL substrate 3D voxel data classified; GDL substrate 3D voxel data wet classified; GDL substrate 3D voxel data wet operando classified; GDL substrate average pore radius; GDL substrate pore size distribution; GDL substrate porosity; GDL substrate saturation; GDL substrate saturation profiles; GDL substrate structural parameters; GDL substrate thickness; GDL substrate water retention curve; MPL X-ray 3D voxel data classified; MPL X-ray 3D voxel data wet classified; MPL X-ray 3D voxel data wet operando classified; MPL saturation; MPL saturation maps; MPL thickness,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/image-x-ray-tomography-data-parameter-extraction-3d-data,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#XRayComputedTomographyMeasurement"", ""label"": ""X Ray Computed Tomography Measurement"", ""score"": 0.614}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#XRayCTInstrument"", ""label"": ""X Ray CT Instrument"", ""score"": 0.605}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#XRayComputedTomographyImaging"", ""label"": ""X Ray Computed Tomography Imaging"", ""score"": 0.605}]"
https://w3id.org/h2kg/decode/workflow/concept/impregnation-by-immersion-and-blade-coating-process,Impregnation by immersion and blade coating,,process,27,cl-for-rde; contact-angle-extraction-of-ct-data; ct-based-capillary-pressure-saturation-curves; determination-of-cl-saturation-by-saxs-or-sans; dropcasted-ink-on-gc-tips; electrical-conductivity; electrical-contact-resistance; electrical-tlm-characterization-of-a-gdl-with-defined-compression; electrospray-deposition-of-catalyst-layers; external-contact-angle-of-a-gdl; fib-measurements-on-gdl-or-mpl-and-catalyst-materials; gas-permeability-of-a-gdl-with-defined-compression; gde-catalytic-layer-preparation; gde-cell-for-electrochemical-studies; gdl-compressability; hg-porosimetry-gdl; impregnation-by-immersion-and-blade-coating; lab-ct-measurements-on-gdl-or-mpl-materials; mea-assembly-for-pefc-ref-mea; mechanical-properties-of-catalyst-layers-gdls-and-meas-by-small-punch-and-nanoindentation; mpl-saturation-determination-from-x-ray-ct-data; neutron-imaging; pulsed-gas-analysis; sem-and-edx; sem-and-fib-layer; synch-ct-measurements-on-gdl-or-mpl-materials; wilhelmy-wettability-measurement,"Impregnation by immersion and blade coating
Owner: CEA:Pierluigi ARNELLI
Task: T2.4
Maturity: under development
Documentation: 
Range of validity or processability: unkonwn
internal key: Impregnation by immersion and blade coating0",GDL; GDL substrate (without PTFE); Hydrophobic treatment ink; MPL ink,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/impregnation-by-immersion-and-blade-coating-process,https://w3id.org/h2kg/hydrogen-ontology#Manufacturing,Manufacturing,physical_manufacturing_workflow,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerCoatingSimulation"", ""label"": ""Ionomer Coating Simulation"", ""score"": 0.58}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DipCoatingWithdrawalRate"", ""label"": ""Dip Coating Withdrawal Rate"", ""score"": 0.559}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ReactionAreaPositionInCatalystLayer"", ""label"": ""Reaction Area Position In Catalyst Layer"", ""score"": 0.554}]"
https://w3id.org/h2kg/decode/workflow/concept/in-situ-fourier-transformed-ir-in-atr-configuration-method,In Situ Fourier Transformed IR in ATR configuration,,method,4,dft-onto-idealized-surfaces; iet-ink-to-composition-model; in-situ-fourier-transformed-ir-in-atr-configuration; prism-preparation-for-atr-ftir,"In Situ Fourier Transformed IR in ATR configuration
Owner: ICPEES@CNRS/Unistra, PSI:Elena Savinova, Emiliana Fabbri, Tim Welmers
Task: T1.3
Maturity: under development
Documentation: 10.1002/ange.201804978
Range of validity or processability: 
pH from ~1 to ~13, but more robust in the acidic region due to better established tools.
internal key: In Situ Fourier Transformed IR in ATR configuration0",ATR-FTIR cell temperature; ATR-FTIR electrochemical protocol; ATR-FTIR electrochemical response; ATR-FTIR electrode; Adsorbate conformation on electrode (idealized); Adsorbate coverage on electrode (idealized); Adsorbate types on electrode (idealized); Electrolyte; Electrolyte flow rate; Ionomer contact angles; LRE species distribution (idealized),reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/in-situ-fourier-transformed-ir-in-atr-configuration-method,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,[]
https://w3id.org/h2kg/decode/workflow/concept/inert-substrate-component,Inert substrate,component,component,3,blade-coating-and-decal-transfer-for-ref-pefc-ccm; electrospray-deposition-of-catalyst-layers; ultrasonic-spray-deposition-for-catalytic-layers,"Inert substrate
internal key: Inert substrate: component",Blade coating and Decal transfer for ref PEFC CCM; Electrospray deposition of Catalyst Layers; Ultrasonic spray deposition for catalytic layers,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/inert-substrate-component,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PETSubstrate"", ""label"": ""PET Substrate"", ""score"": 0.857}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#NickelPlateSubstrate"", ""label"": ""Nickel Plate Substrate"", ""score"": 0.815}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SiliconWaferSubstrate"", ""label"": ""Silicon Wafer Substrate"", ""score"": 0.815}]"
https://w3id.org/h2kg/decode/workflow/concept/information-on-corrosion-device,Information on corrosion,device,device,1,additional-measurements-on-pewe-during-operation,"Information on corrosion
internal key: Information on corrosion: device",Additional measurements on PEWE during operation,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/information-on-corrosion-device,https://w3id.org/h2kg/hydrogen-ontology#Metadata,Metadata,corrosion_information_is_metadata,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystToNafionWeightRatio"", ""label"": ""Catalyst To Nafion Weight Ratio"", ""score"": 0.652}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerToCarbonRatio"", ""label"": ""Ionomer To Carbon Ratio"", ""score"": 0.638}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InkCompositionSpecification"", ""label"": ""Ink Composition Specification"", ""score"": 0.604}]"
https://w3id.org/h2kg/decode/workflow/concept/ink-preparation-for-deposition-of-catalytic-layers-process,Ink preparation for deposition of catalytic layers,,process,5,blade-coating-and-decal-transfer-for-ref-pefc-ccm; electrospray-deposition-of-catalyst-layers; ink-preparation-for-deposition-of-catalytic-layers; rheology; turbiscan-transmission-and-backscattering-stability-testing,"Ink preparation for deposition of catalytic layers
Owner: CIEMAT:Ester Daz lvarez
Task: T2.4
Maturity: established method
Documentation: DOI: 10.1149/1.3425740
Range of validity or processability: 
Pt/C: 0.01 - 0.5 mgPt/cm^2 (electrode loading)Ionomer: 0 - 40 wt% (catalyst layer)Solvent: 1 - 10 wt% (ink)
internal key: Ink preparation for deposition of catalytic layers0",Catalyst ink; Catalyst ink composition; Catalyst powder; Ionomer; Mixing duration; Mixing speed; Solvent,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/ink-preparation-for-deposition-of-catalytic-layers-process,https://w3id.org/h2kg/hydrogen-ontology#Manufacturing,Manufacturing,physical_manufacturing_workflow,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystLayerCompositionSpecification"", ""label"": ""Catalyst Layer Composition Specification"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystInkPreparation"", ""label"": ""Catalyst Ink Preparation"", ""score"": 0.649}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonicResistance"", ""label"": ""Ionic Resistance"", ""score"": 0.619}]"
https://w3id.org/h2kg/decode/workflow/concept/inpt-cl-process-model-model,INPT CL process model,,model,12,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction; image-based-ccl-effective-transport-property-computation-from-numerical-simulations; image-fib-tomography-dataparameter-extraction-3d; image-tem-data-parameter-extraction-3d; inpt-cl-process-model; ionomer-reconstruction-in-ccl-3d-images; voxel-based-3d-effective-diffusivity-simulation; voxel-based-3d-electric-conductiviy-simulation; voxel-based-3d-permability-simulation; voxel-based-3d-thermal-conductivity-simulation; water-retention-curve-simulation,"INPT CL process model
Owner: INPT:Marc PRAT
Task: T1.4
Maturity: under development
Documentation: 
Range of validity or processability: unkonwn
internal key: INPT CL process model0",CCL 3D voxel data classified; CCL 3D voxel data classified with ionomer and Pt; CCL coating process parameters; Catalyst ink composition,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/inpt-cl-process-model-model,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DipCoatingProcess"", ""label"": ""Dip Coating Process"", ""score"": 0.65}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ModelFitR2"", ""label"": ""Model Fit R 2"", ""score"": 0.647}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DropCastingProcess"", ""label"": ""Drop Casting Process"", ""score"": 0.634}]"
https://w3id.org/h2kg/decode/workflow/concept/instruments-for-mixing-and-deposition-process,Instruments for mixing and deposition,process,process,2,cl-for-rde; gde-catalytic-layer-preparation,"Instruments for mixing and deposition
internal key: Instruments for mixing and deposition: process",CL for RDE; GDE Catalytic Layer Preparation,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/instruments-for-mixing-and-deposition-process,https://w3id.org/h2kg/hydrogen-ontology#Instrument,Instrument,mixing_and_deposition_instruments_are_instruments,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DepositionPotential"", ""label"": ""Deposition Potential"", ""score"": 0.596}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SputterCoating"", ""label"": ""Sputter Coating"", ""score"": 0.586}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CarbonNanotubeDecompositionOnsetTemperature"", ""label"": ""Carbon Nanotube Decomposition Onset Temperature"", ""score"": 0.571}]"
https://w3id.org/h2kg/decode/workflow/concept/interaction-coefficients-between-adsorbates-lre,Interaction coefficients between adsorbates,LRE,device,2,dft-onto-idealized-surfaces; hierarchical-model-for-electrocatalytic-reactions,"Interaction coefficients between adsorbates
internal key: Interaction coefficients between adsorbates: LRE",DFT onto idealized surfaces; Hierarchical model for electrocatalytic reactions,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/interaction-coefficients-between-adsorbates-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ChargeTransferCoefficient"", ""label"": ""Charge Transfer Coefficient"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ExchangeCoefficient"", ""label"": ""Exchange Coefficient"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CoefficientOfDeterminationR2"", ""label"": ""Coefficient Of Determination R 2"", ""score"": 0.563}]"
https://w3id.org/h2kg/decode/workflow/concept/ionomer-material,Ionomer,material,material,8,cl-for-rde; dropcasted-ink-on-gc-tips; gde-catalytic-layer-preparation; ink-preparation-for-deposition-of-catalytic-layers; irras-operando-or-in-situ-ftir; prism-preparation-for-atr-ftir; roller-mixer-and-zirconia-beads-for-ref-pefc-inks; ultrasonic-spray-deposition-for-catalytic-layers,"Ionomer
internal key: Ionomer: material",CL for RDE; Dropcasted Ink on GC Tips; GDE Catalytic Layer Preparation; IRRAS operando/in-situ FTIR; Ink preparation for deposition of catalytic layers; Prism Preparation for ATR-FTIR; Roller mixer and zirconia beads for ref PEFC inks; Ultrasonic spray deposition for catalytic layers,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/ionomer-material,https://w3id.org/h2kg/hydrogen-ontology#Matter,Matter,material_category_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerThinFilmPermeability"", ""label"": ""Ionomer Thin Film Permeability"", ""score"": 1.0}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#OxygenDiffusionCoefficientInIonomer"", ""label"": ""Oxygen Diffusion Coefficient In Ionomer"", ""score"": 0.933}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerOxygenTransportResistanceComponent"", ""label"": ""Ionomer Oxygen Transport Resistance Component"", ""score"": 0.875}]"
https://w3id.org/h2kg/decode/workflow/concept/ionomer-chemical-structure-material,Ionomer chemical structure,material,material,1,molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer,"Ionomer chemical structure
internal key: Ionomer chemical structure: material",Molecular Dynamics for the Electrode | Electrolyte Interface in presence of ionomer,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/ionomer-chemical-structure-material,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystInkStructureDataset"", ""label"": ""Catalyst Ink Structure Dataset"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PrintedCNTStructureHeight"", ""label"": ""Printed CNT Structure Height"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PrintedCompositeStructure"", ""label"": ""Printed Composite Structure"", ""score"": 0.642}]"
