subject_iri,term_type,draft_label,draft_definition,draft_comment,draft_source,approved,overwrite_existing
https://w3id.org/h2kg/hydrogen-ontology#DipCoatingWithdrawalRate,controlled_vocabulary_term,Dip Coating Withdrawal Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dip Coating Withdrawal Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dip Coating Withdrawal Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DipropylKetone,controlled_vocabulary_term,Dipropyl Ketone,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dipropyl Ketone.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dipropyl Ketone.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DipropyleneGlycol,controlled_vocabulary_term,Dipropylene Glycol,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dipropylene Glycol.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dipropylene Glycol.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DirectInkWriting2,controlled_vocabulary_term,Direct Ink Writing 2,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Direct Ink Writing 2.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Direct Ink Writing 2.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DirectMembraneDeposition,controlled_vocabulary_term,Direct Membrane Deposition,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Direct Membrane Deposition.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Direct Membrane Deposition.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DirectMethanolFuelCell,controlled_vocabulary_term,Direct Methanol Fuel Cell,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Direct Methanol Fuel Cell.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Direct Methanol Fuel Cell.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DischargeTime,controlled_vocabulary_term,Discharge Time,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Discharge Time.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Discharge Time.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DispersantMassFraction,controlled_vocabulary_term,Dispersant Mass Fraction,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dispersant Mass Fraction.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dispersant Mass Fraction.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DispersionMachine,controlled_vocabulary_term,Dispersion Machine,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dispersion Machine.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dispersion Machine.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DispersionMediumDensity,controlled_vocabulary_term,Dispersion Medium Density,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dispersion Medium Density.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dispersion Medium Density.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Docosyltriethoxysilane,controlled_vocabulary_term,Docosyltriethoxysilane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Docosyltriethoxysilane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Docosyltriethoxysilane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleBondConversionRate,controlled_vocabulary_term,Double Bond Conversion Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Bond Conversion Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Bond Conversion Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitance,controlled_vocabulary_term,Double Layer Capacitance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitanceRatio,controlled_vocabulary_term,Double Layer Capacitance Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitance Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitance Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitance_2,controlled_vocabulary_term,Double Layer Capacitance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitiveCurrentDensity,controlled_vocabulary_term,Double Layer Capacitive Current Density,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitive Current Density.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Double Layer Capacitive Current Density.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DropSpacing,controlled_vocabulary_term,Drop Spacing,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drop Spacing.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drop Spacing.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DropletPenetrationTime,controlled_vocabulary_term,Droplet Penetration Time,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Droplet Penetration Time.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Droplet Penetration Time.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DropletVolume,controlled_vocabulary_term,Droplet Volume,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Droplet Volume.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Droplet Volume.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DryingDuration,controlled_vocabulary_term,Drying Duration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Duration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Duration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DryingTemperature,controlled_vocabulary_term,Drying Temperature,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Temperature.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Temperature.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DryingTemperature_2,controlled_vocabulary_term,Drying Temperature,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Temperature.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Temperature.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DryingTime,controlled_vocabulary_term,Drying Time,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Time.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Time.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DryingTime_2,controlled_vocabulary_term,Drying Time,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Time.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Drying Time.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DurabilityWithCyclingHours,controlled_vocabulary_term,Durability With Cycling Hours,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Durability With Cycling Hours.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Durability With Cycling Hours.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DurabilityWithoutCyclingHours,controlled_vocabulary_term,Durability Without Cycling Hours,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Durability Without Cycling Hours.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Durability Without Cycling Hours.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DutyCycle,controlled_vocabulary_term,Duty Cycle,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Duty Cycle.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Duty Cycle.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DwellTime,controlled_vocabulary_term,Dwell Time,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dwell Time.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dwell Time.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DyeConcentration,controlled_vocabulary_term,Dye Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dye Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dye Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DyeSensitizationProcess,controlled_vocabulary_term,Dye Sensitization Process,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dye Sensitization Process.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dye Sensitization Process.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DyeSensitizedSolarCell,controlled_vocabulary_term,Dye Sensitized Solar Cell,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dye Sensitized Solar Cell.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dye Sensitized Solar Cell.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DynamicHydrogenElectrode,controlled_vocabulary_term,Dynamic Hydrogen Electrode (H2 Anode in MEA),A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dynamic Hydrogen Electrode (H2 Anode in MEA).,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dynamic Hydrogen Electrode (H2 Anode in MEA).,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#DynamicVaporSorptionMeasurement,controlled_vocabulary_term,Dynamic Vapor Sorption Measurement,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dynamic Vapor Sorption Measurement.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Dynamic Vapor Sorption Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ECSABasis,controlled_vocabulary_term,ECSA Basis,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ECSA Basis.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ECSA Basis.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ECSALossPercent,controlled_vocabulary_term,ECSA Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ECSA Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ECSA Loss Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EDDET,controlled_vocabulary_term,EDDET,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EDDET.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EDDET.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EISFrequencyRange,controlled_vocabulary_term,EIS Frequency Range,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Frequency Range.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Frequency Range.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EISMaxFrequency,controlled_vocabulary_term,EIS Max Frequency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Max Frequency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Max Frequency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EISMaxFrequency_2,controlled_vocabulary_term,EIS Max Frequency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Max Frequency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Max Frequency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EISMinFrequency,controlled_vocabulary_term,EIS Min Frequency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Min Frequency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Min Frequency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EISMinFrequency_2,controlled_vocabulary_term,EIS Min Frequency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Min Frequency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Min Frequency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EISPerturbationAmplitude,controlled_vocabulary_term,EIS Perturbation Amplitude,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Perturbation Amplitude.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EIS Perturbation Amplitude.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ELSInstrument,controlled_vocabulary_term,ELS Instrument,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ELS Instrument.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ELS Instrument.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EQESpectrometer,controlled_vocabulary_term,EQE Spectrometer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EQE Spectrometer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing EQE Spectrometer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ESRSpectrometer,controlled_vocabulary_term,ESR Spectrometer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ESR Spectrometer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ESR Spectrometer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ETFESheetSubstrate,controlled_vocabulary_term,ETFE Sheet Substrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ETFE Sheet Substrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing ETFE Sheet Substrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ETekCommercialMEA,controlled_vocabulary_term,E Tek Commercial MEA,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing E Tek Commercial MEA.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing E Tek Commercial MEA.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ebecryl8804,controlled_vocabulary_term,Ebecryl 8804,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ebecryl 8804.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ebecryl 8804.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ebecryl8807,controlled_vocabulary_term,Ebecryl 8807,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ebecryl 8807.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ebecryl 8807.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EffectiveIonicConductivity,controlled_vocabulary_term,Effective Ionic Conductivity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Effective Ionic Conductivity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Effective Ionic Conductivity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EffectiveOxygenDiffusionCoefficient,controlled_vocabulary_term,Effective Oxygen Diffusion Coefficient,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Effective Oxygen Diffusion Coefficient.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Effective Oxygen Diffusion Coefficient.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EfficiencyRetentionPercent,controlled_vocabulary_term,Efficiency Retention Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Efficiency Retention Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Efficiency Retention Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectricalPercolationThresholdVolumeFraction,controlled_vocabulary_term,Electrical Percolation Threshold Volume Fraction,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Percolation Threshold Volume Fraction.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Percolation Threshold Volume Fraction.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectricalPropertiesTable,controlled_vocabulary_term,Electrical Properties Table,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Properties Table.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Properties Table.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectricalResistivity,controlled_vocabulary_term,Electrical Resistivity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Resistivity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Resistivity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectricalResistivityMeasurement,controlled_vocabulary_term,Electrical Resistivity Measurement,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Resistivity Measurement.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrical Resistivity Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrocatalystSupportStabilityPercent,controlled_vocabulary_term,Electrocatalyst Support Stability Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrocatalyst Support Stability Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrocatalyst Support Stability Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalWorkstation_2,controlled_vocabulary_term,Electrochemical Workstation,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrochemical Workstation.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrochemical Workstation.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicallyActiveSurfaceArea,controlled_vocabulary_term,Electrochemically Active Surface Area,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrochemically Active Surface Area.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrochemically Active Surface Area.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicallyActiveSurfaceArea_2,controlled_vocabulary_term,Electrochemically Active Surface Area,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrochemically Active Surface Area.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrochemically Active Surface Area.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeCompressionPressure,controlled_vocabulary_term,Electrode Compression Pressure,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Compression Pressure.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Compression Pressure.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSideLength,controlled_vocabulary_term,Electrode Side Length,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Side Length.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Side Length.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSintering,controlled_vocabulary_term,Electrode Sintering,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Sintering.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Sintering.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSubstrate,controlled_vocabulary_term,Electrode Substrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Substrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrode Substrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolyteConcentration,controlled_vocabulary_term,Electrolyte Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolyteConcentration_2,controlled_vocabulary_term,Electrolyte Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolytePH,controlled_vocabulary_term,Electrolyte PH,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte PH.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte PH.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolyteType,controlled_vocabulary_term,Electrolyte Type,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte Type.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrolyte Type.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectronBeamEvaporationDeposition,controlled_vocabulary_term,Electron Beam Evaporation Deposition,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Beam Evaporation Deposition.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Beam Evaporation Deposition.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectronMicroscopyImaging_2,controlled_vocabulary_term,Electron Microscopy Imaging,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Microscopy Imaging.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Microscopy Imaging.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectronSpinResonanceSpectroscopyMeasurement,controlled_vocabulary_term,Electron Spin Resonance Spectroscopy Measurement,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Spin Resonance Spectroscopy Measurement.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Spin Resonance Spectroscopy Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectronTransferNumber,controlled_vocabulary_term,Electron Transfer Number,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Transfer Number.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electron Transfer Number.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectronicConductivityAnisotropyRatio,controlled_vocabulary_term,Electronic Conductivity Anisotropy Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electronic Conductivity Anisotropy Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electronic Conductivity Anisotropy Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectronicConductivityLossPercent,controlled_vocabulary_term,Electronic Conductivity Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electronic Conductivity Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electronic Conductivity Loss Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningAppliedVoltage,controlled_vocabulary_term,Electrospinning Applied Voltage,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Applied Voltage.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Applied Voltage.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningCollectorVoltage,controlled_vocabulary_term,Electrospinning Collector Voltage,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Collector Voltage.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Collector Voltage.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningInkFlowRate,controlled_vocabulary_term,Electrospinning Ink Flow Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Ink Flow Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Ink Flow Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningNeedleGauge,controlled_vocabulary_term,Electrospinning Needle Gauge,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Needle Gauge.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Needle Gauge.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningNeedleInnerDiameter,controlled_vocabulary_term,Electrospinning Needle Inner Diameter,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Needle Inner Diameter.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Needle Inner Diameter.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningNeedleToCollectorDistance,controlled_vocabulary_term,Electrospinning Needle To Collector Distance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Needle To Collector Distance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospinning Needle To Collector Distance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrospunCatalystLayer,controlled_vocabulary_term,Electrospun Catalyst Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospun Catalyst Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Electrospun Catalyst Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElmanNeuralNetworkModel,controlled_vocabulary_term,Elman Neural Network Model,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Elman Neural Network Model.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Elman Neural Network Model.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ElongationAtBreak,controlled_vocabulary_term,Elongation At Break,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Elongation At Break.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Elongation At Break.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EnergyEfficiency,controlled_vocabulary_term,Energy Efficiency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Energy Efficiency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Energy Efficiency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EnergyFilterWidth,controlled_vocabulary_term,Energy Filter Width,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Energy Filter Width.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Energy Filter Width.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#EnvironmentalChamber,controlled_vocabulary_term,Environmental Chamber,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Environmental Chamber.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Environmental Chamber.,heuristic,no,no
