local_iri,local_label,local_type,target_iri,target_label,source_id,score,relation,rationale,apply_default
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensity,Current Density,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,103.0,skos:closeMatch,lexical=100.0; token_overlap=0.67; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityDecayRate,Current Density Decay Rate,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,81.56,skos:closeMatch,lexical=73.2; token_overlap=0.40; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityLossPercent,Current Density Loss Percent,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,84.0,skos:closeMatch,lexical=76.9; token_overlap=0.40; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityPerPtSurfaceArea,Current Density Per Pt Surface Area,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,76.35,skos:closeMatch,lexical=67.8; token_overlap=0.29; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensity_2,Current Density,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,103.0,skos:closeMatch,lexical=100.0; token_overlap=0.67; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#CurrentEfficiency,Current Efficiency,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,75.08,skos:closeMatch,lexical=66.7; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#CurrentRetentionPercentAfterChronoamperometry,Current Retention Percent After Chronoamperometry,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Cyclohexanol,Cyclohexanol,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#CyclohexanolMassFractionInInk,Cyclohexanol Mass Fraction In Ink,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Cyclopentanone,Cyclopentanone,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DEMTimeStep,DEM Time Step,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Time,Time,qudt_quantitykinds,62.34,skos:closeMatch,lexical=47.1; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DLC1000to100Ratio,DLC 1000 to 100 Ratio,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLPElastomerResin,DLP Elastomer Resin,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLPPlasticResin,DLP Plastic Resin,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLPPrinting,DLP Printing,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLPProjector,DLP Projector,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLPResinTank,DLP Resin Tank,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLSInstrument_2,DLS Instrument,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_3f9b2956_1465_4fe0_b0df_5e4784dac3b6,ElectricPotentialMeasuringSystem,echo,77.92,skos:closeMatch,lexical=83.3; token_overlap=0.25; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#DLSParticleSizeDataset,DLS Particle Size Dataset,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLSScatteringAngle,DLS Scattering Angle,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DLSScatteringAngle_2,DLS Scattering Angle,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DMAEMAMonomer,DMAEMA Monomer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DMSOMassFractionInInk,DMSO Mass Fraction In Ink,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/MassFraction,Mass Fraction,qudt_quantitykinds,69.47,skos:closeMatch,lexical=68.4; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DRMPerformanceDataset,DRM Performance Dataset,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DRTDataset,DRT Dataset,controlled_vocabulary_term,https://w3id.org/emmo#EMMO_194e367c_9783_4bf5_96d0_9ad597d48d9a,DataSet,emmo_core,75.56,skos:closeMatch,lexical=77.8; token_overlap=0.33; source=emmo_core,yes
https://w3id.org/h2kg/hydrogen-ontology#DSCInstrument,DSC Instrument,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_3f9b2956_1465_4fe0_b0df_5e4784dac3b6,ElectricPotentialMeasuringSystem,echo,77.92,skos:closeMatch,lexical=83.3; token_overlap=0.25; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#Data,Data,class,https://w3id.org/emmo#EMMO_194e367c_9783_4bf5_96d0_9ad597d48d9a,DataSet,emmo_core,96.5,owl:equivalentClass,lexical=100.0; token_overlap=0.50; source=emmo_core,yes
https://w3id.org/h2kg/hydrogen-ontology#DataAcquisitionComputer,Data Acquisition Computer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DataPoint,Data Point,class,https://w3id.org/emmo#EMMO_194e367c_9783_4bf5_96d0_9ad597d48d9a,DataSet,emmo_core,67.24,rdfs:subClassOf,lexical=58.8; token_overlap=0.33; source=emmo_core,yes
https://w3id.org/h2kg/hydrogen-ontology#DealloyedPtNiOnCarbonCatalyst,Dealloyed Pt Ni On Carbon Catalyst,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DebindingProcess,Debinding Process,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DebyeLength,Debye Length,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Length,Length,qudt_quantitykinds,68.33,skos:closeMatch,lexical=66.7; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DecalTransferEvaluationMeasurement,Decal Transfer Evaluation Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DeflectionPercentOfFilamentDiameter,Deflection Percent Of Filament Diameter,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DegreeOfSulfonation,Degree Of Sulfonation,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DelayLayerCount,Delay Layer Count,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DeltaS,Delta S,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DensityMeasurement,Density Measurement,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_f4ce4df2_d7e6_470f_8eab_3a911adaaf0f,ElectrochemicalMeasurementProcess,echo,71.42,skos:closeMatch,lexical=73.3; token_overlap=0.25; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#DepositionPotential,Deposition Potential,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricPotential,Electric Potential,qudt_quantitykinds,68.22,skos:closeMatch,lexical=68.4; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DepositionRate,Deposition Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DepositionTime,Deposition Time,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DesignedPorosity,Designed Porosity,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Porosity,Porosity,qudt_quantitykinds,77.1,skos:closeMatch,lexical=64.0; token_overlap=0.50; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DetectionArea,Detection Area,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DetectionLimit,Detection Limit,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DevelopmentTime,Development Time,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DiacetoneAlcohol,Diacetone Alcohol,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DialysisBathChangeInterval,Dialysis Bath Change Interval,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DialysisTime,Dialysis Time,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Time,Time,qudt_quantitykinds,63.59,skos:closeMatch,lexical=47.1; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DiaphragmPump,Diaphragm Pump,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DibutylPhthalate,Dibutyl Phthalate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DielectricConstant,Dielectric Constant,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Conductivity,Conductivity,qudt_quantitykinds,63.33,skos:closeMatch,lexical=66.7; token_overlap=0.00; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DielectricConstant_2,Dielectric Constant,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Conductivity,Conductivity,qudt_quantitykinds,63.33,skos:closeMatch,lexical=66.7; token_overlap=0.00; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DifferentialScanningCalorimeter,Differential Scanning Calorimeter,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DifferentialScanningCalorimetryMeasurement_3,Differential Scanning Calorimetry Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DiffractionPeakPosition2Theta,Diffraction Peak Position 2 Theta,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DiffractionPeakPosition2Theta_2,Diffraction Peak Position 2 Theta,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DigitalBalance,Digital Balance,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DigitalCaliper,Digital Caliper,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DigitalMicroscope,Digital Microscope,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DihydroxybenzeneDisulfonicAcid,Dihydroxybenzene Disulfonic Acid,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DilutionFactor,Dilution Factor,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DimensionalExpansionPercent,Dimensional Expansion Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DimethylSulfoxide,Dimethyl Sulfoxide,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Dimethylacetamide,Dimethylacetamide,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Dimethylformamide,Dimethylformamide,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DipCoaterInstrument,Dip Coater Instrument,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_3f9b2956_1465_4fe0_b0df_5e4784dac3b6,ElectricPotentialMeasuringSystem,echo,64.94,skos:closeMatch,lexical=64.5; token_overlap=0.20; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#DipCoatingWithdrawalRate,Dip Coating Withdrawal Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DipropylKetone,Dipropyl Ketone,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DipropyleneGlycol,Dipropylene Glycol,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DirectInkWriting2,Direct Ink Writing 2,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DirectMembraneDeposition,Direct Membrane Deposition,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DirectMethanolFuelCell,Direct Methanol Fuel Cell,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DischargeTime,Discharge Time,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DispersantMassFraction,Dispersant Mass Fraction,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/MassFraction,Mass Fraction,qudt_quantitykinds,73.18,skos:closeMatch,lexical=70.3; token_overlap=0.50; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DispersionMachine,Dispersion Machine,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DispersionMediumDensity,Dispersion Medium Density,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Docosyltriethoxysilane,Docosyltriethoxysilane,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleBondConversionRate,Double Bond Conversion Rate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitance,Double Layer Capacitance,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitanceRatio,Double Layer Capacitance Ratio,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitance_2,Double Layer Capacitance,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitiveCurrentDensity,Double Layer Capacitive Current Density,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,Electric Current Density,qudt_quantitykinds,74.27,skos:closeMatch,lexical=63.5; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DropSpacing,Drop Spacing,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DropletPenetrationTime,Droplet Penetration Time,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DropletVolume,Droplet Volume,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DryingDuration,Drying Duration,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Time,Time,qudt_quantitykinds,70.22,skos:closeMatch,lexical=69.6; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DryingTemperature,Drying Temperature,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DryingTemperature_2,Drying Temperature,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DryingTime,Drying Time,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Time,Time,qudt_quantitykinds,67.67,skos:closeMatch,lexical=53.3; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DryingTime_2,Drying Time,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Time,Time,qudt_quantitykinds,67.67,skos:closeMatch,lexical=53.3; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DurabilityWithCyclingHours,Durability With Cycling Hours,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DurabilityWithoutCyclingHours,Durability Without Cycling Hours,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DutyCycle,Duty Cycle,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DwellTime,Dwell Time,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Time,Time,qudt_quantitykinds,70.14,skos:closeMatch,lexical=57.1; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#DyeConcentration,Dye Concentration,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DyeSensitizationProcess,Dye Sensitization Process,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DyeSensitizedSolarCell,Dye Sensitized Solar Cell,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#DynamicVaporSorptionMeasurement,Dynamic Vapor Sorption Measurement,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ECSABasis,ECSA Basis,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ECSALossPercent,ECSA Loss Percent,controlled_vocabulary_term,http://qudt.org/vocab/unit/PERCENT,Percent,qudt_units,70.92,skos:closeMatch,lexical=58.3; token_overlap=0.33; source=qudt_units,yes
https://w3id.org/h2kg/hydrogen-ontology#EDDET,EDDET,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#EISFrequencyRange,EIS Frequency Range,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Frequency,Frequency,qudt_quantitykinds,74.79,skos:closeMatch,lexical=64.3; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EISMaxFrequency,EIS Max Frequency,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Frequency,Frequency,qudt_quantitykinds,78.0,skos:closeMatch,lexical=69.2; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EISMaxFrequency_2,EIS Max Frequency,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Frequency,Frequency,qudt_quantitykinds,78.0,skos:closeMatch,lexical=69.2; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EISMinFrequency,EIS Min Frequency,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Frequency,Frequency,qudt_quantitykinds,78.0,skos:closeMatch,lexical=69.2; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EISMinFrequency_2,EIS Min Frequency,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Frequency,Frequency,qudt_quantitykinds,78.0,skos:closeMatch,lexical=69.2; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EISPerturbationAmplitude,EIS Perturbation Amplitude,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ELSInstrument,ELS Instrument,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_3f9b2956_1465_4fe0_b0df_5e4784dac3b6,ElectricPotentialMeasuringSystem,echo,77.92,skos:closeMatch,lexical=83.3; token_overlap=0.25; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#EQESpectrometer,EQE Spectrometer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ESRSpectrometer,ESR Spectrometer,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ETFESheetSubstrate,ETFE Sheet Substrate,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ETekCommercialMEA,E Tek Commercial MEA,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Ebecryl8804,Ebecryl 8804,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#Ebecryl8807,Ebecryl 8807,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#EffectiveIonicConductivity,Effective Ionic Conductivity,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Conductivity,Conductivity,qudt_quantitykinds,80.18,skos:closeMatch,lexical=74.5; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EffectiveOxygenDiffusionCoefficient,Effective Oxygen Diffusion Coefficient,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/DiffusionCoefficient,Diffusion Coefficient,qudt_quantitykinds,72.27,skos:closeMatch,lexical=71.2; token_overlap=0.40; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#EfficiencyRetentionPercent,Efficiency Retention Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectricalPercolationThresholdVolumeFraction,Electrical Percolation Threshold Volume Fraction,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectricalPropertiesTable,Electrical Properties Table,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Resistance,Resistance,qudt_quantitykinds,72.5,skos:closeMatch,lexical=75.0; token_overlap=0.25; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectricalResistivity,Electrical Resistivity,controlled_vocabulary_term,http://qudt.org/vocab/quantitykind/Resistance,Resistance,qudt_quantitykinds,76.4,skos:closeMatch,lexical=79.1; token_overlap=0.33; source=qudt_quantitykinds,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectricalResistivityMeasurement,Electrical Resistivity Measurement,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_f4ce4df2_d7e6_470f_8eab_3a911adaaf0f,ElectrochemicalMeasurementProcess,echo,71.51,skos:closeMatch,lexical=74.6; token_overlap=0.20; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectrocatalystSupportStabilityPercent,Electrocatalyst Support Stability Percent,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalWorkstation_2,Electrochemical Workstation,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_f4ce4df2_d7e6_470f_8eab_3a911adaaf0f,ElectrochemicalMeasurementProcess,echo,67.08,skos:closeMatch,lexical=66.7; token_overlap=0.25; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicallyActiveSurfaceArea,Electrochemically Active Surface Area,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicallyActiveSurfaceArea_2,Electrochemically Active Surface Area,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeCompressionPressure,Electrode Compression Pressure,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSideLength,Electrode Side Length,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_2a40b878_7d09_49db_91b2_d0ee30192284,StandardHydrogenElectrode,echo,64.75,skos:closeMatch,lexical=65.0; token_overlap=0.17; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSintering,Electrode Sintering,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_2a40b878_7d09_49db_91b2_d0ee30192284,StandardHydrogenElectrode,echo,67.47,skos:closeMatch,lexical=68.4; token_overlap=0.20; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSubstrate,Electrode Substrate,controlled_vocabulary_term,https://w3id.org/emmo/domain/electrochemistry#electrochemistry_2a40b878_7d09_49db_91b2_d0ee30192284,StandardHydrogenElectrode,echo,64.05,skos:closeMatch,lexical=63.2; token_overlap=0.20; source=echo,yes
https://w3id.org/h2kg/hydrogen-ontology#ElectrolyteConcentration,Electrolyte Concentration,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolyteConcentration_2,Electrolyte Concentration,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolytePH,Electrolyte PH,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
https://w3id.org/h2kg/hydrogen-ontology#ElectrolyteType,Electrolyte Type,controlled_vocabulary_term,,,,,,No candidate exceeded the weak-match threshold.,no
