term_iri,term_label,decision,support_count,consensus_ratio,quantity_kind_iri,preferred_unit_label,preferred_qudt_unit_iri,preferred_ucum_code,local_unit_iri,note
https://w3id.org/h2kg/hydrogen-ontology#CryoUltramicrotomeTemperature,Cryo Ultramicrotome Temperature,assert_qudt_unit,1,1.0,https://w3id.org/h2kg/hydrogen-ontology#Temperature,°C,http://qudt.org/vocab/unit/DEG_C,Cel,,
https://w3id.org/h2kg/hydrogen-ontology#CuringTime,Curing Time,assert_local_reviewed_unit,6,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_CuringTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#CurrentDensityLossPercent,Current Density Loss Percent,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/DimensionlessRatio,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#CurrentEfficiency,Current Efficiency,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/LuminousIntensityPerCurrent,cd/A,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_CurrentEfficiency_cd_A,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#CurrentRetentionPercentAfterChronoamperometry,Current Retention Percent After Chronoamperometry,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/Percent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#CyclohexanolMassFractionInInk,Cyclohexanol Mass Fraction In Ink,assert_qudt_unit,2,1.0,http://qudt.org/vocab/quantitykind/MassFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#DEMTimeStep,DEM Time Step,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DEMTimeStep_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DLSScatteringAngle,DLS Scattering Angle,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/Angle,deg,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DLSScatteringAngle_deg,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DebyeLength,Debye Length,assert_qudt_unit,5,1.0,http://qudt.org/vocab/quantitykind/Length,nm,http://qudt.org/vocab/unit/NanoM,nm,,
https://w3id.org/h2kg/hydrogen-ontology#DeflectionPercentOfFilamentDiameter,Deflection Percent Of Filament Diameter,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#DegreeOfSulfonation,Degree Of Sulfonation,assert_qudt_unit,39,0.975,http://qudt.org/vocab/quantitykind/DimensionlessRatio,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#DelayLayerCount,Delay Layer Count,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Count,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#DeltaS,Delta S,assert_qudt_unit,10,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#DepositionRate,Deposition Rate,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/VolumetricFlowRate,mL/min,http://qudt.org/vocab/unit/MilliL-PER-MIN,mL/min,,
https://w3id.org/h2kg/hydrogen-ontology#DesignedPorosity,Designed Porosity,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/VolumeFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#DetectionArea,Detection Area,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Area,cm2,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DetectionArea_cm2,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DetectionLimit,Detection Limit,assert_local_reviewed_unit,1,1.0,https://w3id.org/h2kg/hydrogen-ontology#MolarConcentration,pM,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DetectionLimit_pM,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DevelopmentTime,Development Time,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DevelopmentTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DialysisBathChangeInterval,Dialysis Bath Change Interval,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DialysisBathChangeInterval_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DialysisTime,Dialysis Time,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DialysisTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DielectricConstant,Dielectric Constant,assert_qudt_unit,195,1.0,http://qudt.org/vocab/quantitykind/RelativePermittivity,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#DiffractionPeakPosition2Theta,Diffraction Peak Position 2 Theta,assert_local_reviewed_unit,21,1.0,http://qudt.org/vocab/quantitykind/PlaneAngle,deg,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DiffractionPeakPosition2Theta_deg,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DilutionFactor,Dilution Factor,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#DimensionalExpansionPercent,Dimensional Expansion Percent,assert_qudt_unit,2,1.0,http://qudt.org/vocab/quantitykind/Percent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#DipCoatingWithdrawalRate,Dip Coating Withdrawal Rate,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Speed,mm/min,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DipCoatingWithdrawalRate_mm_min,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DischargeTime,Discharge Time,assert_local_reviewed_unit,6,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DischargeTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DispersantMassFraction,Dispersant Mass Fraction,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/MassFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#DispersionMediumDensity,Dispersion Medium Density,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Density,g/cm3,http://qudt.org/vocab/unit/GM-PER-CentiM3,g/cm3,,
https://w3id.org/h2kg/hydrogen-ontology#DoubleBondConversionRate,Double Bond Conversion Rate,assert_qudt_unit,2,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#DoubleLayerCapacitiveCurrentDensity,Double Layer Capacitive Current Density,assert_qudt_unit,8,1.0,http://qudt.org/vocab/quantitykind/ElectricCurrentDensity,A/cm2,http://qudt.org/vocab/unit/A-PER-CentiM2,A/cm2,,
https://w3id.org/h2kg/hydrogen-ontology#DropSpacing,Drop Spacing,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Length,um,http://qudt.org/vocab/unit/MicroM,um,,
https://w3id.org/h2kg/hydrogen-ontology#DropletPenetrationTime,Droplet Penetration Time,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DropletPenetrationTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DropletVolume,Droplet Volume,assert_local_reviewed_unit,6,1.0,http://qudt.org/vocab/quantitykind/Volume,μL,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DropletVolume_L,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DryingDuration,Drying Duration,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DryingDuration_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DurabilityWithCyclingHours,Durability With Cycling Hours,assert_local_reviewed_unit,3,1.0,http://qudt.org/vocab/quantitykind/TimeDuration,h,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DurabilityWithCyclingHours_h,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DurabilityWithoutCyclingHours,Durability Without Cycling Hours,assert_local_reviewed_unit,3,1.0,http://qudt.org/vocab/quantitykind/TimeDuration,h,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DurabilityWithoutCyclingHours_h,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#DwellTime,Dwell Time,assert_local_reviewed_unit,57,0.983,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_DwellTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#ECSALossPercent,ECSA Loss Percent,assert_qudt_unit,5,1.0,http://qudt.org/vocab/quantitykind/DimensionlessPercent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#EISFrequencyRange,EIS Frequency Range,assert_local_reviewed_unit,7,1.0,https://w3id.org/h2kg/hydrogen-ontology#Frequency,Hz,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EISFrequencyRange_Hz,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EISMaxFrequency,EIS Max Frequency,assert_local_reviewed_unit,20,1.0,https://w3id.org/h2kg/hydrogen-ontology#Frequency,Hz,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EISMaxFrequency_Hz,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EISMinFrequency,EIS Min Frequency,assert_local_reviewed_unit,20,1.0,https://w3id.org/h2kg/hydrogen-ontology#Frequency,Hz,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EISMinFrequency_Hz,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EfficiencyRetentionPercent,Efficiency Retention Percent,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/DimensionlessFraction,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#ElectricalPercolationThresholdVolumeFraction,Electrical Percolation Threshold Volume Fraction,assert_qudt_unit,7,1.0,http://qudt.org/vocab/quantitykind/VolumeFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#ElectricalResistivity,Electrical Resistivity,assert_local_reviewed_unit,5,1.0,http://qudt.org/vocab/quantitykind/Resistivity,ohm m,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_ElectricalResistivity_ohm_m,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#ElectrocatalystSupportStabilityPercent,Electrocatalyst Support Stability Percent,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/Percent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeCompressionPressure,Electrode Compression Pressure,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/DimensionlessPercent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrodeSideLength,Electrode Side Length,assert_local_reviewed_unit,5,1.0,http://qudt.org/vocab/quantitykind/Length,cm,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_ElectrodeSideLength_cm,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#ElectrolytePH,Electrolyte PH,assert_qudt_unit,3,1.0,https://w3id.org/h2kg/hydrogen-ontology#pH,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#ElectronicConductivityLossPercent,Electronic Conductivity Loss Percent,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/RelativeChangePercent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningAppliedVoltage,Electrospinning Applied Voltage,assert_qudt_unit,10,0.909,http://qudt.org/vocab/quantitykind/ElectricPotential,V,http://qudt.org/vocab/unit/V,V,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningCollectorVoltage,Electrospinning Collector Voltage,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/ElectricPotential,V,http://qudt.org/vocab/unit/V,V,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningInkFlowRate,Electrospinning Ink Flow Rate,assert_qudt_unit,10,0.909,http://qudt.org/vocab/quantitykind/VolumetricFlowRate,mL/min,http://qudt.org/vocab/unit/MilliL-PER-MIN,mL/min,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningNeedleGauge,Electrospinning Needle Gauge,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningNeedleInnerDiameter,Electrospinning Needle Inner Diameter,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/Length,mm,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_ElectrospinningNeedleInnerDiameter_mm,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#ElectrospinningNeedleToCollectorDistance,Electrospinning Needle To Collector Distance,assert_local_reviewed_unit,11,1.0,http://qudt.org/vocab/quantitykind/Length,cm,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_ElectrospinningNeedleToCollectorDistance_cm,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#ElongationAtBreak,Elongation At Break,assert_qudt_unit,18,1.0,http://qudt.org/vocab/quantitykind/Percent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#EnergyEfficiency,Energy Efficiency,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Efficiency,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#EnergyFilterWidth,Energy Filter Width,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Energy,eV,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EnergyFilterWidth_eV,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EquivalentIonomerFilmThickness,Equivalent Ionomer Film Thickness,assert_qudt_unit,2,1.0,http://qudt.org/vocab/quantitykind/Length,nm,http://qudt.org/vocab/unit/NanoM,nm,,
https://w3id.org/h2kg/hydrogen-ontology#EquivalentSprayCoatingPassCount,Equivalent Spray Coating Pass Count,assert_qudt_unit,8,1.0,http://qudt.org/vocab/quantitykind/Count,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#EthanolMassFractionInInk,Ethanol Mass Fraction In Ink,assert_qudt_unit,6,1.0,http://qudt.org/vocab/quantitykind/MassFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#EthanolMassInInk,Ethanol Mass In Ink,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Mass,g,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EthanolMassInInk_g,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EthanolToWaterVolumeRatio,Ethanol To Water Volume Ratio,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/VolumeRatio,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#EthanolVolume,Ethanol Volume,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Volume,mL,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EthanolVolume_mL,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EthanolVolumeFractionInSolventMixture,Ethanol Volume Fraction In Solvent Mixture,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/VolumeFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#EthylAcetateMassInInk,Ethyl Acetate Mass In Ink,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/Mass,g,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_EthylAcetateMassInInk_g,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#EthyleneGlycolVolumeFraction,Ethylene Glycol Volume Fraction,assert_qudt_unit,4,1.0,http://qudt.org/vocab/quantitykind/VolumeFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#EthyleneVolumetricFlowRate,Ethylene Volumetric Flow Rate,assert_qudt_unit,4,1.0,http://qudt.org/vocab/quantitykind/VolumetricFlowRate,mL/min,http://qudt.org/vocab/unit/MilliL-PER-MIN,mL/min,,
https://w3id.org/h2kg/hydrogen-ontology#EvaporationTemperature,Evaporation Temperature,assert_qudt_unit,1,1.0,https://w3id.org/h2kg/hydrogen-ontology#Temperature,°C,http://qudt.org/vocab/unit/DEG_C,Cel,,
https://w3id.org/h2kg/hydrogen-ontology#ExchangeCoefficient,Exchange Coefficient,assert_qudt_unit,8,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#ExchangeCurrentDensity,Exchange Current Density,assert_qudt_unit,17,1.0,https://w3id.org/h2kg/hydrogen-ontology#CurrentDensity,A/cm2,http://qudt.org/vocab/unit/A-PER-CentiM2,A/cm2,,
https://w3id.org/h2kg/hydrogen-ontology#ExposureTime,Exposure Time,assert_local_reviewed_unit,3,1.0,http://qudt.org/vocab/quantitykind/Time,s,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_ExposureTime_s,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#ExternalQuantumEfficiency,External Quantum Efficiency,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/DimensionlessFraction,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#ExternalResistance,External Resistance,assert_qudt_unit,2,1.0,http://qudt.org/vocab/quantitykind/ElectricResistance,ohm,http://qudt.org/vocab/unit/OHM,Ohm,,
https://w3id.org/h2kg/hydrogen-ontology#ExtrusionPressure,Extrusion Pressure,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Pressure,kPa,http://qudt.org/vocab/unit/KiloPA,kPa,,
https://w3id.org/h2kg/hydrogen-ontology#F1sAtomicPercent,F 1 s Atomic Percent,assert_qudt_unit,26,1.0,http://qudt.org/vocab/quantitykind/AtomPercent,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#FAMEContent,FAME Content,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#FTIRWavenumberRange,FTIR Wavenumber Range,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/WavenumberRange,/cm,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FTIRWavenumberRange_cm,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FeN4SiteDensity,Fe N 4 Site Density,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerMass,nmol/mg_cat,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FeN4SiteDensity_nmol_mg_cat,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FeToCoMolarRatio,Fe To Co Molar Ratio,assert_qudt_unit,4,1.0,http://qudt.org/vocab/quantitykind/DimensionlessRatio,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#FeedMethaneVolumeRatio,Feed Methane Volume Ratio,assert_local_reviewed_unit,5,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,(blank),,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FeedMethaneVolumeRatio_blank,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FerritinAnalyteConcentration,Ferritin Analyte Concentration,assert_local_reviewed_unit,1,1.0,https://w3id.org/h2kg/hydrogen-ontology#MolarConcentration,pM,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FerritinAnalyteConcentration_pM,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FerritinCavityDiameter,Ferritin Cavity Diameter,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Length,nm,http://qudt.org/vocab/unit/NanoM,nm,,
https://w3id.org/h2kg/hydrogen-ontology#FerritinIronIonCapacity,Ferritin Iron Ion Capacity,assert_qudt_unit,1,1.0,http://qudt.org/vocab/quantitykind/Count,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#FerritinMassConcentration,Ferritin Mass Concentration,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/MassConcentration,mg/L,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FerritinMassConcentration_mg_L,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FerritinTemplateConcentration,Ferritin Template Concentration,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/MassConcentration,μg/mL,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FerritinTemplateConcentration_g_mL,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FiberIonomerToCarbonRatio,Fiber Ionomer To Carbon Ratio,assert_qudt_unit,5,1.0,http://qudt.org/vocab/quantitykind/MassRatio,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#FiberIonomerVolumeFraction,Fiber Ionomer Volume Fraction,assert_qudt_unit,5,1.0,http://qudt.org/vocab/quantitykind/VolumeFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#FiberOrientationAngleStdDev,Fiber Orientation Angle Std Dev,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/Angle,deg,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FiberOrientationAngleStdDev_deg,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FilamentDeflection,Filament Deflection,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/Length,μm,http://qudt.org/vocab/unit/MicroM,um,,
https://w3id.org/h2kg/hydrogen-ontology#FillFactor,Fill Factor,assert_qudt_unit,2,1.0,http://qudt.org/vocab/quantitykind/Dimensionless,%,http://qudt.org/vocab/unit/PERCENT,%,,
https://w3id.org/h2kg/hydrogen-ontology#FillerWeightPercent,Filler Weight Percent,assert_qudt_unit,3,1.0,http://qudt.org/vocab/quantitykind/MassFraction,1,http://qudt.org/vocab/unit/UNITLESS,1,,
https://w3id.org/h2kg/hydrogen-ontology#FilmThickness,Film Thickness,assert_qudt_unit,13,1.0,http://qudt.org/vocab/quantitykind/Length,nm,http://qudt.org/vocab/unit/NanoM,nm,,
https://w3id.org/h2kg/hydrogen-ontology#FittedResistanceFromPolarizationCurve,Fitted Resistance From Polarization Curve,assert_local_reviewed_unit,8,1.0,http://qudt.org/vocab/quantitykind/AreaSpecificResistance,ohm cm2,,Ohm.cm2,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FittedResistanceFromPolarizationCurve_ohm_cm2,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FixedChargeConcentrationInDryIonomer,Fixed Charge Concentration In Dry Ionomer,assert_local_reviewed_unit,1,1.0,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerVolume,mol/cm3,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FixedChargeConcentrationInDryIonomer_mol_cm3,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
https://w3id.org/h2kg/hydrogen-ontology#FlexuralStrength,Flexural Strength,assert_local_reviewed_unit,2,1.0,http://qudt.org/vocab/quantitykind/Stress,MPa,,,https://w3id.org/h2kg/hydrogen-ontology#_Unit_FlexuralStrength_MPa,QUDT mapping unavailable; attached reviewed local unit placeholder derived from cleaned PEMFC evidence.
